largeur_passage,hauteur_marche,presence_rampe,pente_rampe,surface_sol,eclairage,signalisation,places_parking,distance_transport,assistance_disponible,horaires_adaptes,accessibilite_pmr
141.77299871696076,8.30603755652363,0,0.0,0,1,0,5,40.45687447334917,1,1,1
134.4302769521014,2.120887384643698,0,0.0,0,1,1,5,28.282051192231293,0,1,1
126.71652072837394,1.3640333786319576,1,5.3056770351631,1,1,1,3,10.514396231922118,0,1,2
96.28576633664065,9.201672363054497,1,7.835544301103001,0,2,1,4,103.96352318700511,0,1,1
134.14405071407987,7.205004981421309,0,0.0,1,2,1,1,276.757640199869,0,1,1
176.460734894251,11.24634451779093,1,4.710143079355404,0,2,1,0,10.0,0,1,1
160.36260138464934,2.9622808787252577,1,7.5865249919100615,0,2,1,3,117.23972973274869,0,1,2
167.7955987991819,4.753247095116374,1,4.489078397214236,1,2,1,4,157.7388029426967,0,0,2
104.66352970706444,4.1598953691533085,0,0.0,0,1,1,1,134.64303854002722,1,1,1
90.31185539224258,25.0,1,4.6140859909375695,0,2,1,2,315.0975747736968,1,1,1
116.22639239701056,2.765303047510222,0,0.0,0,2,0,3,301.9307904233348,0,1,1
121.67174736866083,2.7943861870259994,0,0.0,1,0,0,0,10.0,0,0,1
152.82574555412845,3.50243804767565,1,6.632175644217868,1,1,1,1,67.16447150291458,0,1,2
69.22606110855543,6.651812292359351,0,0.0,0,2,1,1,166.6770644108664,1,1,1
165.8865095838184,2.3262709632701433,0,0.0,0,2,1,1,456.87916480101916,0,1,1
115.25976304263031,19.748167333738756,1,1.692823774110896,1,2,0,3,244.97108954802675,1,1,1
107.1935679015774,2.4705436508624876,1,6.448840076764501,0,2,0,4,29.145028143671663,1,1,1
89.63686874219498,18.092753085813346,1,6.69923066205677,2,2,1,2,49.11087506832615,1,1,1
70.35429984402691,0.873833368752782,1,6.266998838122743,1,1,1,1,216.33060542830316,0,0,1
144.69511751885744,8.550005789752941,1,0.05338765741488505,1,0,1,4,95.64973231980208,0,1,2
122.19953901565212,19.000000657868043,1,3.468727109820378,0,0,1,5,118.87965283568592,1,1,1
81.30117300776838,1.4785920912091914,1,4.503818034302675,1,1,1,2,140.84941642871172,0,1,1
81.14763683809151,25.0,0,0.0,2,1,1,1,16.353669245265966,0,1,0
109.92645902129615,4.824746113754655,1,6.578677811285969,1,1,1,2,290.65175361659203,0,1,1
170.0706457586818,23.308074647395365,1,5.659552416057641,1,1,1,1,298.31342164086004,0,0,1
112.21225945909185,9.036367763522847,1,7.270491073207913,1,2,0,1,94.73429608594253,1,0,1
74.90571140645682,2.8715557947029273,1,3.9475152493942,1,1,1,0,147.86429724101967,0,0,1
112.62770807742167,1.6690206069834146,1,7.2204700113879925,0,2,1,2,161.77915518021095,1,1,1
111.81829290756988,2.8962000830173706,1,6.949484209679782,1,2,1,2,31.55679029452177,1,1,2
60.0,0.7810561870970333,1,6.755109465675821,0,1,1,1,17.916351535681816,0,1,1
118.37115400446564,1.2426453584712307,0,0.0,1,1,0,2,10.0,1,1,1
113.07196409373967,0.8844178911914377,0,0.0,2,2,1,2,366.0734653648302,1,1,1
140.88619094440256,4.39852138233433,1,6.986391376979757,2,2,1,4,,1,1,2
175.46868284836034,12.700565079557599,0,0.0,1,1,1,2,13.460962799647744,1,1,1
153.79695088643274,1.219463753517025,0,0.0,0,0,1,6,94.04774070830726,0,0,1
111.93333928335508,1.1170435933516443,1,7.5049667541484375,0,1,0,2,11.795635220450514,0,1,1
86.80422273774988,8.24977407115018,0,0.0,1,0,1,0,13.365794707178203,0,0,1
197.20079409749582,1.7570277115114283,0,0.0,2,1,1,1,100.67420123219476,0,0,2
121.77655302043465,0.8216681767296391,1,6.764067411432022,1,1,1,3,106.64678068619835,0,0,1
120.41787875738838,1.46031899576174,1,1.3150433246693058,0,1,1,0,130.17619576519274,0,0,1
119.27624738669991,20.587951238029383,1,6.599343954675852,2,2,1,0,160.20292453968088,0,1,1
125.94254282303565,13.784045134852322,1,5.1879416911745695,2,1,1,2,165.5138949576568,0,1,1
115.66918764228173,3.496445775361553,0,0.0,1,2,1,1,85.10851998159512,0,1,1
102.79013979359291,8.532741856673423,1,7.888429680503629,1,2,0,2,154.7270661371527,0,0,1
103.59423176278824,6.164990477693572,0,0.0,1,2,1,3,54.5203578025354,1,0,1
119.01740189352005,9.043901971569655,0,0.0,1,1,1,2,87.32359255829186,0,0,1
103.69725686598704,9.182533350966809,0,0.0,2,1,1,0,74.96481421063356,1,1,1
98.61462651968506,7.926692261717576,0,0.0,0,2,1,2,59.87251375377735,1,1,1
123.19290683075691,2.475074913433258,1,7.609885147274695,1,2,1,2,40.883717849601226,0,0,1
112.35068347737435,0.3183004109523453,1,5.805308062214534,1,1,1,1,12.256201616094733,1,0,1
165.11978965748065,4.864079939312526,0,0.0,2,0,1,0,105.75578387326625,1,1,1
60.0,17.729342683652394,1,4.810654025675662,2,2,0,1,115.59762766462717,0,1,1
152.74520555767384,6.74241269600991,1,5.154863161957563,2,1,1,1,61.45599853872127,0,0,2
157.38255577492887,14.28897313517309,0,0.0,1,0,0,0,500.0,1,1,1
60.0,25.0,0,0.0,2,2,0,1,122.11469270779585,0,0,0
109.71937217758953,1.4293414822892274,1,6.6505033517086884,1,1,0,4,329.7479770743648,0,1,1
108.85677402012625,9.415470445215893,0,0.0,1,1,1,4,126.6252726320391,1,1,1
77.77464915846537,8.974070689286952,0,0.0,0,2,0,2,31.592572723676543,1,1,1
96.66549937227374,25.0,1,5.430408886705134,2,1,0,5,500.0,1,1,1
86.68272463602514,25.0,1,3.643640625331446,2,1,1,1,324.86108045894196,1,1,1
172.5681133027087,9.284206525093571,0,0.0,0,1,1,3,95.59264973094149,1,1,1
148.07035179442383,2.233635985248784,1,8.221506344829283,0,1,1,3,41.77027556639428,0,0,1
158.14665284982476,12.817944386470206,1,7.510369947607886,2,2,1,3,37.78347220438145,0,1,2
141.65016192129707,0.9056105898735624,1,8.168955049714576,1,1,1,1,246.00036302011586,1,1,2
86.12844686348312,12.13849160489071,0,0.0,2,0,1,0,10.743511803705932,0,1,1
104.26439201160679,19.281017149065526,1,5.066762063648709,0,0,0,3,152.4416820830833,0,1,1
134.68123683683754,3.860930134722902,1,4.526197295536402,0,1,1,2,153.30391580979335,0,0,1
83.33616573324164,7.967766100550251,1,5.888207066772809,1,1,0,2,30.217316796621223,0,1,1
141.38995290517164,4.4989548535845625,0,,0,1,1,2,183.0724365901614,0,1,1
112.79023805525595,4.606683718601056,1,6.413355257078233,0,1,1,3,183.32371851524758,1,1,1
108.75537577351207,2.9728107708262974,1,5.741405085928984,0,0,1,0,64.62456083871332,1,0,1
141.32879904610473,11.488235019303213,0,0.0,0,1,1,2,99.06596592649387,0,1,1
133.3278993445812,22.0130785861454,1,4.446611894055712,0,2,0,2,268.25199098531016,1,1,1
109.17101502542761,22.608032007355956,0,0.0,2,0,1,3,111.08402516314231,1,0,1
154.77989410092744,1.5368545483215776,0,0.0,0,1,1,2,144.41190211331428,0,1,1
87.56810017200308,16.619142711661205,0,0.0,1,1,0,3,79.85071768174342,0,1,0
138.4780682083279,10.697944444280969,1,4.505141493501591,2,2,1,0,24.307107133245054,0,1,2
137.7930377390515,2.3317795822183647,0,0.0,1,0,0,2,500.0,1,1,1
110.7136068205803,0.5572414082819875,0,0.0,1,2,1,3,113.74456977786076,0,1,1
129.78399066726354,2.49576825010628,0,0.0,1,1,1,3,61.5218605969536,0,1,1
82.46659270844091,19.462300765945695,1,2.7521643148600656,2,2,1,1,187.65301936479176,0,1,1
147.72081057620704,8.023043216446387,0,0.0,2,1,0,2,145.4623367673448,1,0,1
114.45293590671032,10.213915468413806,1,7.8449623404662185,1,2,1,1,39.77233535467341,1,1,1
104.31830938442882,2.3781144311101468,1,6.248752244601859,2,2,0,2,314.24481165219413,0,1,1
151.47027677510667,10.166263209107393,1,,1,1,0,2,11.031309656814122,1,1,1
98.86968928371722,0.22819591035540676,0,0.0,0,1,1,1,139.59582067792508,0,1,1
77.74616110909321,3.764143317637253,1,3.1663529441016203,2,1,1,0,97.48111440824192,1,1,1
73.30112479428288,7.884126511323365,1,6.730338002096642,1,0,0,1,,0,1,1
138.1802985403692,1.2634973279305266,0,0.0,2,2,1,3,262.63305221398775,0,0,1
81.58711942511151,13.853005929821379,1,4.793406302443691,0,0,1,2,160.18790920079647,1,1,1
172.64382545953094,2.1433628757777012,0,0.0,0,0,1,3,213.7549646180064,1,1,1
60.0,8.450887368844223,1,2.664669467618276,2,1,0,0,80.33403838853435,0,1,1
170.89369104870116,4.156202083187835,1,7.9811336548855785,0,0,0,3,428.1305611990262,0,1,1
126.33052401607856,7.251586531534265,0,0.0,2,2,1,2,63.40468156211475,0,1,1
117.09860664388823,0.9093869091690783,0,0.0,2,2,1,2,113.58724543135607,1,1,1
103.65242739573151,0.13645963722345442,1,5.772350455385046,2,1,0,0,406.9219805074979,0,1,1
131.97408343056213,19.22494069244389,0,0.0,1,2,1,0,13.02808333546546,1,1,1
118.87095892725455,2.5136322874649215,1,6.32784812718686,1,2,0,1,17.279718186146837,1,1,1
153.09905646049566,13.704044857270185,1,4.5146816684552435,2,1,1,2,500.0,0,1,1
123.4268294598612,25.0,1,4.987821417616223,1,2,0,3,500.0,1,1,1
124.50905284385632,1.90028556523832,1,3.733915305245076,1,0,0,2,221.56526390420112,0,1,1
109.09163363358432,2.4649368614806098,1,5.55064019674026,2,1,1,0,99.30201842864496,1,1,2
118.29163128836798,8.698050997821259,1,8.15004242902182,1,1,1,2,105.80144171375096,1,0,1
129.2340530667618,25.0,1,5.991474124712248,2,2,1,1,44.60186711232978,0,1,1
68.69494822030123,19.797846226563692,1,7.718828509518906,0,0,1,3,85.03825869779298,0,1,0
79.55443733682861,5.591318572810734,1,8.910802675452384,0,1,1,1,84.67335814477907,1,0,1
142.29792282068144,12.68226726514426,1,4.823962961926066,1,1,1,4,10.0,0,1,1
125.12596314383825,1.1671072154192736,0,0.0,0,1,1,3,90.53936204633357,0,1,1
114.48049990941962,25.0,0,0.0,1,2,1,2,98.02967659626752,0,1,1
120.5530179919618,25.0,1,8.88868682395989,0,1,0,1,164.39479765176532,0,1,0
130.42745116085013,1.4304200430395275,0,0.0,2,1,1,0,108.9909872752646,0,0,1
103.80720959071915,2.8468094072373797,0,0.0,0,0,1,6,296.73099566523337,0,1,1
96.65085823793062,0.844261999530098,1,6.001119984679391,1,1,1,5,68.72592158639326,0,1,1
125.87535765293045,2.5365311392246315,1,7.652906221717525,0,1,0,1,79.07312964442202,1,1,1
90.64881667154904,13.540634202537529,0,0.0,1,0,1,2,127.11356002595991,0,0,0
132.24758267143415,3.802581776284506,1,4.320783255918656,0,1,1,3,33.98291425689859,0,1,1
68.92249187286478,0.7404052372798032,0,0.0,0,1,1,3,75.00710911532087,0,0,1
150.8746691197693,3.351145193853194,0,0.0,1,0,0,8,173.8343677332344,0,1,1
134.17792447239128,25.0,0,0.0,0,1,0,2,79.60546659468675,0,1,0
127.68089202941627,7.9471799266116525,0,0.0,0,2,1,3,355.6561074111476,0,1,1
149.48072951836542,4.305039418383304,1,4.754772200081362,1,1,1,2,143.29392350580656,0,1,2
169.9642333338773,1.4573422785135643,1,2.4219752189971175,0,2,1,1,25.044214465788137,0,1,2
150.4311019505439,25.0,0,0.0,1,0,0,2,100.25189563782892,1,1,0
64.77377306005064,13.756210440302901,1,8.54206019886228,0,1,1,1,217.08430495134135,1,1,1
81.61269099792895,2.64446387020324,0,0.0,0,1,1,0,154.64802217517993,0,1,1
101.25544266912964,0.581156495439682,0,0.0,1,1,1,2,324.7676589179763,1,1,1
120.782731506325,0.4663359936862751,0,0.0,0,1,0,4,207.93389243257226,0,1,1
135.5297706140737,1.026105433689444,1,8.94896401475651,2,2,1,1,10.0,1,0,2
98.22768560539603,6.954657640924429,1,6.817221495127835,2,1,1,1,17.904151559527,1,0,1
125.60300293431234,21.133990762985626,1,4.604916115049771,0,0,1,1,157.36565679431004,1,1,1
97.33851202940032,5.493241243549196,1,2.762354856027119,2,1,1,6,40.851636792958566,1,1,2
101.65446591024156,14.80929830726133,0,0.0,0,2,1,1,132.9496932226057,0,0,0
77.80016709455333,4.723087647052275,0,0.0,0,2,1,1,235.6895794017487,0,1,1
92.30300261667287,9.864015365429516,0,0.0,0,1,1,1,129.03320730904557,0,1,1
79.44946183150999,10.530348402486068,1,6.389935411981517,1,1,1,3,80.54684146449155,1,1,1
90.72380241068002,1.5289325347371077,1,4.894151967527532,1,1,1,3,155.8833372369212,1,1,1
151.60925389823518,3.58551201794515,0,0.0,0,2,1,5,23.256064078321543,0,1,1
91.51803333504171,8.113481428007452,1,3.645936737093858,2,2,1,2,192.67334117168267,0,1,1
198.97146194512172,0.5865601165176988,1,9.12470901874646,1,2,1,1,179.11580406687375,1,0,2
134.79953702642666,3.5895723711020184,0,0.0,0,1,1,2,108.35654531014049,0,1,1
125.54508371084621,6.122293688394893,0,0.0,1,0,1,5,49.02862495731238,0,1,1
94.2492665945636,25.0,1,7.079901801510205,2,2,1,5,239.59956566393683,0,1,1
141.00929638226975,5.147751669462245,0,0.0,0,2,1,3,107.17103802044497,0,1,1
102.73086521286677,13.545024252282907,1,8.646681844979875,0,2,1,2,10.0,0,1,1
123.66029443936084,4.526018615217665,0,0.0,1,0,0,6,376.28013260704756,0,1,1
196.80253614806384,12.732419429144477,1,6.441683540580705,1,1,1,3,218.96945957118334,0,1,2
117.11820300826051,7.239143506076148,1,5.914351241848962,1,1,1,1,131.8511017930487,1,1,1
154.47819978857027,17.41434952083896,0,0.0,0,2,1,3,86.12486742605009,0,1,1
98.90470724622338,4.2338525270108995,1,9.209470024589706,1,1,1,1,482.4557121848346,1,1,1
118.95034528509115,7.41688080224263,0,0.0,1,1,1,3,223.7619483207417,1,1,1
173.1240190690653,7.954422102219438,0,0.0,1,1,0,1,114.85544466680295,1,1,1
101.19098826636699,4.321801243593944,0,0.0,0,0,1,4,158.8311149073327,1,0,1
174.37345673990785,1.2467960505460118,0,0.0,1,1,1,1,49.43202526357537,1,1,1
141.23255806366427,0.7858382824899571,1,4.805442128307504,0,0,0,0,32.67041507429984,1,1,1
103.12599672317197,0.1344966803216534,0,0.0,1,1,1,3,47.89026606707681,0,1,1
138.97223217166564,16.542270968826134,1,3.385803311201735,2,2,1,1,52.03757012071351,0,1,1
149.17663348880188,2.1584743677990046,1,6.372136864941094,1,2,1,0,201.91022917837392,0,1,2
138.6542988665159,1.901051458102525,0,0.0,0,1,1,3,22.634080475117134,0,1,1
72.89325840328631,10.65552221880002,1,5.602661732354194,1,2,1,1,225.48302580419582,0,1,1
98.18588472525394,3.0854894144758815,1,6.74173558494205,2,1,1,1,111.16018213217797,0,1,1
112.57444093345485,5.642481890849753,1,4.0173312155315,1,2,1,2,72.81586691311662,0,0,1
117.76699712699862,1.4187778213253512,0,0.0,1,2,0,2,53.58614624282883,1,0,1
138.62016292652035,25.0,0,0.0,0,0,0,3,107.98547396229829,1,1,0
125.33103002799761,15.261748954334319,1,,1,1,0,1,57.302970564227984,0,1,1
79.93966923869696,15.948437587877983,1,2.250268688996578,1,1,0,1,84.17369448411111,0,1,1
131.4059355301789,4.17743532618454,0,0.0,2,2,1,3,201.49401818007217,1,1,1
138.3175723585147,11.496027702743918,1,4.913596999247326,1,1,1,3,147.52432318011395,1,1,1
136.7937134379312,1.2427218801785702,1,5.614387825385175,1,1,1,1,206.7384388928701,1,1,2
152.42342176663865,0.06925088808843151,1,3.3209641528699256,1,1,0,2,187.22720905604248,0,1,2
145.01766463646712,0.16140070304480766,1,4.296765519626584,0,2,1,2,253.16870797484034,1,0,2
133.7754023768531,7.066750675708581,1,7.932250651060622,2,2,1,0,33.788735297481516,1,1,2
117.89502865624058,4.861554750009914,0,0.0,1,1,0,1,500.0,0,1,1
70.17117199452025,5.8387440771769725,1,5.234443196580883,2,2,0,2,96.87384267341506,0,1,1
132.88854657397758,0.059929031933790435,0,0.0,1,2,0,2,190.0011856426786,0,1,1
126.23063061489333,4.394960317861186,0,0.0,0,2,1,1,169.86422144783,0,1,1
128.1473651158612,10.128719549166009,0,0.0,1,0,1,3,125.25849326702674,1,1,1
81.69754272539072,4.677122267975547,1,5.8499459992063985,0,1,1,4,500.0,0,1,1
87.56830378775213,10.54069253730112,1,8.185918221793337,0,1,1,0,36.75390724915242,1,1,1
151.5945855999871,2.1223456267212892,1,7.940925273813332,0,1,1,3,82.15686488167177,1,1,2
118.81334538430035,13.41925066287619,0,0.0,1,0,1,2,20.498536663096715,0,1,1
140.44502092117872,7.102233423483829,1,6.109223565820141,1,1,1,2,30.103774216283995,1,1,2
120.84955128391384,1.893509991964478,1,7.314642190239078,0,1,1,4,187.22217855643527,0,1,1
120.89268418487235,2.1610477277728024,1,6.628534843602367,1,1,0,0,10.0,0,1,1
148.14851417927994,7.911546576532955,1,8.121600143611895,1,1,0,3,330.84686982350286,1,0,1
104.51865815347878,14.17281256802892,1,7.799122753476615,2,0,1,1,150.43443547788752,0,1,1
122.8836233082295,4.297737117136961,1,3.963492197164543,1,2,1,1,87.21539550162498,0,0,1
106.13174133884873,2.390488070502316,1,3.8280736585165873,1,2,1,2,60.37667043789358,1,0,2
106.96511317703053,16.139947396585168,1,4.5975009111918475,0,1,1,2,20.248276386941125,1,1,1
110.72483629594082,8.85158225099029,1,7.952277380133842,1,2,0,1,381.8181377786164,1,1,1
126.66401314901138,4.754896903718503,0,0.0,1,0,0,0,186.88719146259922,1,1,1
105.63754135009569,5.3538859347529035,1,6.789514778215986,2,2,0,3,61.50977558698656,0,1,1
157.67268376720563,1.8278267276320022,1,6.7250861821859225,0,0,1,5,11.036676660233452,1,1,2
93.16178093341489,7.885182858937855,1,8.325296117372385,1,1,0,0,59.10820536112778,1,1,1
114.39385067515923,3.5545936248006504,1,6.360677381327775,1,1,1,1,30.617782253915568,0,1,1
106.80806825177476,25.0,0,0.0,0,1,1,0,231.45858672929003,0,1,0
163.409336530612,5.234235549284975,1,4.081290078703754,1,1,1,1,190.73001498522623,0,1,2
125.89664329534725,5.3224758579004785,0,0.0,2,1,0,3,103.4212777860169,0,1,1
150.95533618405904,6.674954396150311,0,0.0,1,1,1,0,325.52459528032625,0,0,1
75.43318880889083,19.88783409804877,0,0.0,2,2,1,1,29.892208641080146,1,1,1
128.01150797607778,12.908294405677275,1,3.669116947557886,0,1,1,3,90.21257905532039,1,0,1
146.6889238687031,4.799150294803494,1,8.941323981304578,1,1,1,1,186.00234391073565,1,1,1
122.46851967826272,10.14664763263298,0,0.0,1,1,1,1,10.531562349472424,1,1,1
151.96441125196054,7.059666437128162,1,8.692206847724961,1,2,1,3,69.944144215876,0,0,1
104.48134649698883,5.423973034981317,0,0.0,2,1,1,1,127.1773826172496,0,0,1
162.2804232055674,1.7086728379822038,0,0.0,0,1,1,2,68.54618094704502,1,1,1
188.9669437085775,4.988017708127897,0,0.0,2,1,1,3,98.14638184837834,1,1,2
109.11484318681023,2.256978713184698,1,6.684901758353803,1,1,1,3,140.51930946402982,0,1,1
106.63492435797684,19.705989473025603,0,0.0,0,1,1,2,68.92262044861303,1,1,0
163.60153431353103,3.268641401119967,0,0.0,2,1,0,4,16.809834302456814,0,0,1
167.38716437192136,24.33655802572387,0,0.0,1,1,1,1,22.526574740492997,0,1,1
104.31419918540195,6.09235538023582,1,5.181359570826629,2,1,1,0,112.30024242263863,1,1,1
107.39439548712429,7.987480041642051,1,3.5525103066874615,0,0,1,3,28.808523276193597,1,1,1
111.54646173418479,6.263532625396329,1,1.0449877627419664,2,1,1,2,330.8645975699271,0,1,1
79.66648466897169,1.1084030889411038,1,3.922918285928488,1,1,0,4,269.53300526881594,0,1,1
92.44044160547405,3.7705475491855522,1,8.225596391225814,0,2,1,1,64.39423486993363,0,1,1
89.87577699743797,0.8352976105125633,0,0.0,1,1,1,1,266.66709923764273,1,1,1
96.96607304687615,7.803105601962808,1,5.661342285769905,0,2,1,2,114.27424627766031,0,1,1
118.95945337839656,4.737358465729163,0,0.0,1,0,1,1,25.983626706024623,1,1,1
127.02644197609563,12.04008163019754,1,9.61133775623253,0,0,1,3,142.87003592255434,1,0,1
166.5150147844223,1.9925177764290116,1,8.650009309891278,0,2,0,2,170.65807407987552,0,0,1
90.04937877783627,1.4384319889586676,1,4.055329992367624,0,1,0,4,13.143083579540793,1,1,1
149.5296719542975,4.171483419834142,1,2.114858857125187,1,0,1,1,56.630752670270226,0,1,2
113.58033467323473,20.893057795783964,0,0.0,1,1,1,1,10.0,0,1,1
118.51608871042701,9.914639595115284,1,10.537983223318907,1,1,0,3,57.06366951576186,0,0,1
140.2445847649981,4.342984608193896,0,0.0,0,2,1,3,61.29572043308421,1,1,1
86.31833935313105,5.826418260884934,1,3.459023508836357,1,0,1,0,149.22244327953325,0,0,1
131.4722923855215,0.7037718904315284,0,0.0,1,1,1,2,33.29225480924843,1,1,1
124.99356624639168,25.0,1,5.78403262797478,0,2,1,3,10.0,0,0,1
134.77353792024448,8.782676042438252,1,5.774037753786779,2,2,0,2,56.88947944391868,0,1,1
128.67505931723454,2.68830421402204,1,7.788917686210258,1,2,0,0,261.9773776441653,1,1,1
193.65900419732682,7.051412770542908,1,6.668749493746597,1,1,0,2,76.41029703358554,1,1,2
100.86780047246052,0.9276189933418829,1,3.6283701779701096,0,2,1,2,80.44556023690646,0,0,1
104.07009134994547,25.0,0,0.0,0,2,0,4,94.95677497797475,0,1,0
101.30578420725706,1.5368904468456661,0,0.0,2,2,1,1,209.02131096878523,0,1,1
103.33568642519236,8.353681903457522,0,0.0,2,2,1,2,98.09615077668884,0,0,1
100.87838618080447,2.2531171848612788,1,6.524033148716952,0,2,1,1,14.35819381347927,1,1,1
155.67049593322656,10.114352285734384,1,7.866845908951729,0,0,1,6,34.676320573635465,0,1,1
162.61512743969564,11.998262275366296,1,5.27656602436547,1,0,1,0,31.219282721750204,1,1,1
102.87761118751571,8.952636057801044,0,0.0,1,2,0,2,106.34981894251364,1,1,1
95.02933280687314,7.6257014869080075,0,0.0,2,1,1,3,10.0,0,1,1
134.14246669159212,17.839815796906105,0,0.0,0,0,1,1,50.0309688539448,0,0,0
103.43330867157087,0.6551201317638623,0,0.0,1,1,0,3,140.16627350501403,0,1,1
138.98795453266533,3.214750572468153,1,5.219211065765715,0,2,0,1,65.69452807039369,0,1,1
126.087690625539,2.2832105189251894,1,5.067545216565776,0,0,1,1,184.5024305123085,1,1,1
74.52767655008304,25.0,1,3.917094096450363,0,1,1,2,74.44507806724411,0,1,1
166.42515603990185,3.9463716851260475,1,8.00673178545829,2,0,0,1,500.0,1,1,1
173.87633019286565,10.552456855934297,1,7.096926547081141,1,0,0,3,500.0,0,1,1
101.61633928546841,9.234484199549557,1,7.650829195646169,2,1,1,2,241.29627026059336,0,1,1
108.36895320192048,1.9068823014730802,0,0.0,0,0,1,2,463.145979879542,0,1,1
128.57596172174715,2.1849509822628166,0,0.0,0,2,1,0,34.37013927949251,1,1,1
130.03370369961075,2.642318211587798,0,0.0,0,2,0,2,208.49907885249965,0,1,1
139.7563281801849,4.236361686424032,0,0.0,0,2,1,4,58.215694060706575,1,1,1
180.3061361629905,2.135980536007834,1,,2,1,1,2,193.80825077165278,0,1,2
114.69158317517852,0.15877712550936662,1,5.307791456439969,0,1,0,2,70.23520999173174,0,0,1
96.05108266384639,16.921747394132968,0,0.0,0,0,1,2,51.25120042197192,0,1,0
78.62042315956418,25.0,1,2.1742972933043414,0,1,0,3,478.37969725415206,0,1,0
98.07209880174243,3.343181227689352,1,9.554589536060908,0,1,1,4,35.33660003976283,1,1,1
119.00619081378609,3.306045561738951,1,6.967682250052923,1,2,1,4,213.1754822809818,0,1,2
173.83673590553363,0.05693663364787629,1,5.915336208679575,1,0,1,1,168.43828147137705,0,1,2
104.47166102891485,9.121743929917832,1,7.813668292745852,1,1,0,2,54.248307824911684,1,1,1
126.71363854916696,13.963889277390738,1,3.09633050966313,1,2,0,6,91.96835272402734,0,1,1
119.50731311781743,1.2682930760004392,1,4.670598189697972,0,1,0,6,23.137644515081274,0,1,1
155.65179820344252,1.391650102997725,0,0.0,0,2,1,2,381.1427220903152,1,0,1
195.80797277620866,12.488354042388893,1,8.731120740864355,1,2,1,4,500.0,0,0,1
104.07393681239039,7.662961362839402,1,5.907006837746884,1,1,1,2,197.77462847015224,1,1,1
105.31681672445333,0.36718348963992536,1,6.900109342370293,0,1,1,0,283.98945869267965,0,1,1
151.32482631207216,7.794473568694975,1,4.8208420081277445,0,2,1,0,12.934604582852506,0,1,1
140.45674468878934,2.955971140896461,0,0.0,0,0,0,5,72.66860578054133,1,1,1
175.401219772081,3.6801115319769058,0,0.0,0,1,1,1,60.25333788235997,1,1,1
137.51784555977892,11.748071238474367,0,0.0,0,2,0,2,124.8446866030846,0,1,1
109.22123727638821,13.325323414285993,1,5.837088024444241,0,1,0,0,30.382673386624838,0,1,1
137.71964492076927,4.091361428360353,1,7.350981694530939,1,1,1,1,124.30425780893148,0,1,1
153.26110741748724,23.522824974259663,1,7.155033909214423,0,1,0,2,159.3559547591908,0,1,1
144.61446543592092,4.173241997107184,1,,0,2,1,0,21.29556524046001,1,1,1
135.21822093321893,11.821526118080422,1,8.223906721720818,2,0,0,4,21.186277814521706,0,1,1
152.00024068767462,5.2912854593043095,1,8.208955407674933,1,1,1,1,10.0,0,0,1
155.0788677133702,18.225663286799087,1,5.745682806250231,2,1,1,2,214.62627400475264,0,1,1
161.4647697311258,19.066999087012178,0,0.0,0,1,1,1,60.297596929716946,0,1,1
,0.7318082257986106,1,5.233810157680413,1,2,0,2,38.31523805844238,0,1,2
114.98645759049437,22.052882878887758,0,0.0,0,2,0,2,225.82547856610253,0,1,0
124.40141059299968,13.968241777190256,1,5.4610124885920275,1,1,1,3,23.19236395969233,1,1,1
156.1952689952507,12.535270436497225,1,5.847443696520835,0,0,0,1,83.57845959211147,0,1,1
95.49192987038292,1.7942670021896225,0,0.0,0,0,1,2,204.84832754347508,0,0,1
131.06019926618703,13.082937874415183,0,0.0,2,1,0,0,127.93835842105314,1,0,1
108.19983563017918,15.184042196315188,1,0.465349154795204,1,1,1,1,121.11549730410226,1,1,1
,2.730354499195615,1,11.429633878972643,2,0,1,0,25.700728242220382,0,1,1
158.35355587821897,24.335898396098738,1,9.003758267592637,0,1,1,4,29.93835886596037,1,1,1
125.7329720405971,0.40916872724676384,1,5.477982551655373,0,0,1,2,131.04173525155906,1,1,1
121.39309644468446,1.2992973944847572,0,0.0,1,2,1,1,10.0,0,1,1
79.20431577060242,6.170273368358651,0,0.0,1,2,1,5,305.01885611192,1,1,1
142.38760698081663,6.860259908751558,0,0.0,1,1,1,1,64.72612308137096,0,0,1
139.36452543423226,8.288482790086357,1,6.385238295173873,2,0,1,3,80.8365029038733,0,0,1
184.8976416991638,0.13691803812795503,0,0.0,0,2,0,2,44.848330048881785,0,1,1
110.76665295140998,25.0,1,5.811454565538068,1,2,1,1,313.9350753943411,0,1,1
126.57450982991817,0.3649017198630765,0,0.0,0,1,1,1,154.29469640655591,0,1,1
127.48151051132265,1.2351172257847622,0,0.0,0,2,1,3,89.65058919984595,1,1,1
167.32359839290422,0.11290918516123473,1,6.079139448267297,1,2,1,2,132.03316824717908,0,1,2
117.14113402839143,6.6935252841648785,1,6.326895493234955,1,1,0,0,71.79481518534593,1,0,1
128.37064577311017,21.537440475565862,1,6.257699242711829,0,1,0,1,93.98668044836396,1,1,1
138.23689529149618,8.771648905020754,1,5.568338489127691,0,1,1,0,66.38913478299187,1,0,1
125.59827369469075,13.83737768146002,0,0.0,1,1,1,2,79.31656734442349,0,1,1
106.60699156348416,0.1069614991624375,1,5.2926948902368975,1,1,0,2,56.74532984762507,1,1,1
